timestamp,machine_id,temperature_mean,temperature_min,temperature_max,temperature_std,temperature_count,humidity_mean,humidity_min,humidity_max,humidity_std,humidity_count,pressure_mean,pressure_min,pressure_max,pressure_std,pressure_count,vibration_mean,vibration_min,vibration_max,vibration_std,vibration_count,energy_consumption_mean,energy_consumption_min,energy_consumption_max,energy_consumption_std,energy_consumption_count,target_failure_risk_mean,target_failure_risk_min,target_failure_risk_max,target_failure_risk_std,target_failure_risk_count
2024-01-01 03:00:00,machine_1,60.42666666666667,55.47,65.51,5.021198396133472,3,40.406666666666666,34.77,48.22,6.984198832603017,3,101.13666666666666,100.2,102.39,1.1288194423083429,3,1.0879999999999999,0.415,2.025,0.836837499159783,3,91.38333333333333,59.61,137.25,40.693475316484495,3,0.13006666666666666,0.0478,0.1723,0.07125351453320274,3
2024-01-01 03:00:00,machine_2,74.8475,70.95,83.22,5.643913388184949,4,36.6775,18.48,48.46,13.666143994070408,4,101.1075,100.52,101.82,0.6518371473509763,4,1.3465,1.102,1.486,0.18092447779851864,4,139.14,120.1,156.72,15.573042948205941,4,0.243875,0.1592,0.4757,0.15478697996493979,4
2024-01-01 03:00:00,machine_3,78.47,70.53,83.63,5.723536202966368,4,48.3125,44.97,50.44,2.540661003229931,4,101.11500000000001,100.79,101.37,0.2696293752542518,4,1.16925,0.71,1.459,0.3504277148476321,4,156.39249999999998,146.97,166.01,9.593492151800953,4,0.412825,0.2789,0.5506,0.1348111611353699,4
2024-01-01 03:00:00,machine_4,86.45,86.45,86.45,,1,33.85,33.85,33.85,,1,100.55,100.55,100.55,,1,1.698,1.698,1.698,,1,161.12,161.12,161.12,,1,0.616,0.616,0.616,,1
2024-01-01 04:00:00,machine_1,72.57,63.08,90.58,15.604656356357227,3,40.00666666666667,30.48,49.63,9.575365963415358,3,101.74666666666667,101.19,102.61,0.7580457330091185,3,0.7273333333333333,0.592,0.93,0.1787773289131856,3,127.90666666666668,120.01,132.77,6.899654580726004,3,0.07803333333333333,0.0,0.2341,0.13515769801729138,3
2024-01-01 04:00:00,machine_2,68.01333333333334,66.29,68.95,1.4943337422856124,3,40.78,30.09,50.32,10.163911648573103,3,100.87333333333333,100.13,101.31,0.6470188044665625,3,0.7813333333333334,0.117,1.299,0.6044951061285221,3,143.5,130.43,164.05,18.014963225052668,3,0.11916666666666666,0.068,0.1785,0.05570083781536264,3
2024-01-01 04:00:00,machine_3,83.28666666666668,79.87,89.91,5.736935883669374,3,38.20333333333334,25.85,51.38,12.784898643842794,3,101.39999999999999,100.74,102.04,0.6502307282803619,3,1.476,0.954,1.779,0.4540121143758171,3,148.96666666666667,132.66,174.72,22.565250571029193,3,0.44446666666666673,0.3236,0.5764,0.12676282315147977,3
2024-01-01 04:00:00,machine_4,91.67,87.62,95.2,3.8166608442459182,3,44.18333333333334,42.16,47.0,2.5156377587668173,3,101.73,101.51,101.84,0.19052558883257759,3,1.1426666666666667,0.557,1.555,0.521089563638856,3,157.95333333333335,133.92,182.02,24.050017325011098,3,0.5851666666666667,0.5189,0.705,0.10397280093049974,3
2024-01-01 05:00:00,machine_1,62.464999999999996,59.05,65.88,4.829539315504118,2,48.504999999999995,39.14,57.87,13.24411001162403,2,101.37,101.16,101.58,0.2969848480983562,2,1.518,1.012,2.024,0.7155920625607861,2,97.875,75.76,119.99,31.27533293188099,2,0.08495,0.0,0.1699,0.12013744212359442,2
2024-01-01 05:00:00,machine_2,68.67,66.23,72.13,3.0794155289599994,3,40.876666666666665,36.35,44.15,4.048225948898274,3,101.3,100.79,102.16,0.749066085202097,3,1.5386666666666666,1.16,1.963,0.4034430980117685,3,157.02333333333334,122.99,176.99,29.620994806611975,3,0.09756666666666668,0.0,0.1476,0.08450445747611977,3
2024-01-01 05:00:00,machine_3,74.72500000000001,70.15,82.49,4.967682558296171,6,45.08166666666667,35.37,55.12,8.09755374583378,6,101.51166666666666,100.33,102.56,0.737873069481919,6,0.9615,0.214,2.386,0.8684360080051955,6,150.04999999999998,118.72,191.79,24.842576355925722,6,0.34004999999999996,0.0556,0.6446,0.24023357592143524,6
2024-01-01 05:00:00,machine_4,90.26,90.26,90.26,,1,35.92,35.92,35.92,,1,100.81,100.81,100.81,,1,0.975,0.975,0.975,,1,158.65,158.65,158.65,,1,0.7018,0.7018,0.7018,,1
2024-01-01 06:00:00,machine_1,57.21,47.21,65.97,8.874292460059374,4,36.6425,31.3,43.14,5.167890446465237,4,101.3775,100.43,102.14,0.8325613090537689,4,1.30775,0.601,1.608,0.4741936137627049,4,118.755,97.02,135.67,17.574713843094756,4,0.073425,0.0,0.2757,0.135116699560047,4
2024-01-01 06:00:00,machine_2,70.79,70.79,70.79,,1,48.28,48.28,48.28,,1,102.01,102.01,102.01,,1,1.008,1.008,1.008,,1,170.9,170.9,170.9,,1,0.1941,0.1941,0.1941,,1
2024-01-01 06:00:00,machine_3,78.162,71.11,84.19,5.153820912682157,5,37.2,19.17,47.94,10.869942502147836,5,101.01599999999999,100.85,101.46,0.2536335939894359,5,0.9724,0.092,1.617,0.6421038078068062,5,162.55,156.95,171.94,6.580011398166414,5,0.37994,0.1247,0.5276,0.1627451166702092,5
2024-01-01 06:00:00,machine_4,85.225,81.4,89.05,5.409366876077077,2,47.025,42.68,51.37,6.144757928511097,2,100.92500000000001,100.65,101.2,0.38890872965260415,2,1.4045,0.702,2.107,0.9934850275670994,2,155.71499999999997,135.98,175.45,27.90950465343304,2,0.4873,0.3843,0.5903,0.14566399692442883,2
2024-01-01 07:00:00,machine_1,61.44499999999999,57.82,65.07,5.126524163602462,2,31.085,29.15,33.02,2.736503243191942,2,101.63499999999999,100.57,102.7,1.506137443927358,2,1.92,1.811,2.029,0.15414927829866734,2,109.79,94.15,125.43,22.118300115515208,2,0.06225,0.0,0.1245,0.08803479425772517,2
2024-01-01 07:00:00,machine_2,70.88499999999999,66.05,75.24,4.90511637646516,4,52.58,41.83,74.24,14.767335575519368,4,101.64750000000001,101.12,102.64,0.6826114072686806,4,1.5819999999999999,0.952,2.198,0.6112566291392402,4,196.70499999999998,104.38,420.63,150.86900863552682,4,0.28607499999999997,0.152,0.408,0.11565412155791653,4
2024-01-01 07:00:00,machine_3,79.905,77.32,82.49,3.6557420587344467,2,36.43,28.34,44.52,11.440987719598342,2,100.445,100.41,100.48,0.04949747468306858,2,1.5635,1.186,1.941,0.5338656197958433,2,146.695,146.51,146.88,0.26162950903902576,2,0.3519,0.2261,0.4777,0.1779080661465354,2
2024-01-01 07:00:00,machine_4,82.7575,67.24,95.3,11.769855210097816,4,45.5275,33.77,56.07,9.413771383811412,4,100.53,99.91,101.85,0.8897565210026049,4,0.841,0.287,2.05,0.8203157928505338,4,167.4425,144.92,189.24,24.075387674275724,4,0.55515,0.4074,0.711,0.15730711999143585,4
2024-01-01 08:00:00,machine_1,64.83,57.53,72.13,10.32375900532359,2,49.504999999999995,47.46,51.55,2.8920667350529743,2,100.245,100.2,100.29,0.06363961030679169,2,1.2745,0.861,1.688,0.5847773080412748,2,127.42500000000001,114.42,140.43,18.3918473786621,2,0.1893,0.0,0.3786,0.2677106273572269,2
2024-01-01 08:00:00,machine_2,69.05333333333333,63.18,73.72,4.612113037065184,6,45.19833333333333,39.89,48.85,3.46237731431262,6,101.78333333333335,100.62,102.95,0.783573012977517,6,1.0621666666666667,0.453,1.61,0.490688665720604,6,144.22833333333332,122.76,194.71,25.748344736442125,6,0.14711666666666667,0.0,0.2441,0.09110935005073117,6
2024-01-01 08:00:00,machine_3,81.52,81.52,81.52,,1,51.77,51.77,51.77,,1,101.12,101.12,101.12,,1,2.072,2.072,2.072,,1,123.23,123.23,123.23,,1,0.6357,0.6357,0.6357,,1
2024-01-01 08:00:00,machine_4,83.37666666666667,78.35,91.96,7.469634082961045,3,39.39333333333334,35.05,41.6,3.761599836948812,3,101.53666666666668,100.89,101.99,0.57492028432934,3,0.8466666666666667,0.381,1.191,0.4184092892531586,3,168.38,164.09,175.98,6.600007575753226,3,0.447,0.3351,0.5243,0.099232202434492,3
2024-01-01 09:00:00,machine_1,74.98,74.98,74.98,,1,87.42,87.42,87.42,,1,101.3,101.3,101.3,,1,1.387,1.387,1.387,,1,462.0,462.0,462.0,,1,0.0273,0.0273,0.0273,,1
2024-01-01 09:00:00,machine_2,68.98,66.56,71.4,3.4223968209428923,2,47.54,35.01,60.07,17.720095936534882,2,101.375,101.15,101.6,0.3181980515339384,2,1.135,0.837,1.433,0.4214356415871824,2,112.41499999999999,90.89,133.94,30.440946930080873,2,0.2597,0.1404,0.379,0.16871567799111026,2
2024-01-01 09:00:00,machine_3,83.34,80.88,87.15,2.7194975026035024,4,40.1925,33.6,46.67,5.996406562822996,4,101.52000000000001,101.14,102.43,0.6090976933136452,4,1.839,1.196,2.772,0.6949810548976616,4,140.8425,127.76,161.98,15.088071171182435,4,0.502,0.4454,0.5429,0.04095045787289809,4
2024-01-01 09:00:00,machine_4,87.872,74.98,95.55,8.394716790934636,5,54.63199999999999,26.02,88.08,22.689622517794348,5,101.10999999999999,100.57,101.74,0.4513867521316954,5,1.116,0.495,2.112,0.6381073577384923,5,219.704,147.1,435.24,121.69420643563933,5,0.6214999999999999,0.5741,0.6648,0.03485577427055661,5
2024-01-01 10:00:00,machine_1,71.3808,59.25,103.464,18.18964851776966,5,52.778,36.96,79.38,16.45746699829594,5,101.55,101.3,101.8,0.2338803112705319,5,1.258,0.279,1.807,0.5880965056859291,5,192.58599999999998,103.91,445.89,142.4720650864583,5,0.06258,0.0,0.1822,0.07689741218012476,5
2024-01-01 10:00:00,machine_2,74.966,71.84,78.77,2.9272563946466965,5,35.257999999999996,27.2,46.8,7.827587112258796,5,101.806,100.05,102.89,1.097328574311268,5,1.2306000000000001,0.709,1.731,0.43703409477980093,5,133.578,121.06,165.65,18.280598184961015,5,0.35636,0.1746,0.5279,0.14340789029896508,5
2024-01-01 10:00:00,machine_4,92.52000000000001,91.93,93.11,0.8343860018001159,2,48.495000000000005,40.36,56.63,11.504627329905128,2,102.155,101.61,102.7,0.7707463914933392,2,1.9995,1.855,2.144,0.20435385976291234,2,180.465,155.68,205.25,35.05128314341716,2,0.65635,0.6464,0.6663,0.014071424945612317,2
2024-01-01 11:00:00,machine_1,64.17,64.17,64.17,,1,42.54,42.54,42.54,,1,101.66,101.66,101.66,,1,0.99,0.99,0.99,,1,100.08,100.08,100.08,,1,0.0,0.0,0.0,,1
2024-01-01 11:00:00,machine_2,59.575,53.38,65.77,8.761053018901316,2,34.025,28.25,39.8,8.167083322704622,2,100.375,99.79,100.96,0.8273149339882517,2,1.3925,0.964,1.821,0.6059905114768713,2,120.41,111.28,129.54,12.91176982446635,2,0.0,0.0,0.0,0.0,2
2024-01-01 11:00:00,machine_3,79.80199999999999,75.54,84.1,4.063135488757414,5,45.626,40.69,53.54,4.8503381325429284,5,100.896,100.27,101.94,0.697373644469021,5,1.2332,0.777,1.934,0.44699015649116924,5,148.794,115.4,203.69,33.55613401451366,5,0.32111999999999996,0.2245,0.4829,0.10573978437655338,5
2024-01-01 11:00:00,machine_4,91.54,85.76,96.85,5.559919064159116,3,45.82,32.89,54.82,11.48106702358278,3,101.41666666666667,101.0,101.72,0.37313983080519836,3,1.118,0.613,1.399,0.4382704644394829,3,159.23666666666668,143.74,182.62,20.60493225743131,3,0.5479333333333333,0.3839,0.6758,0.14927298259676236,3
2024-01-01 12:00:00,machine_1,57.515,51.85,63.18,8.011519830843582,2,44.83,37.06,52.6,10.988439379638946,2,100.94,99.93,101.95,1.4283556979968182,2,0.9935,0.268,1.719,1.0260119395016805,2,118.965,114.6,123.33,6.173042199758568,2,0.08845,0.0,0.1769,0.12508718959190027,2
2024-01-01 12:00:00,machine_2,72.26,70.11,74.15,1.828788305591073,4,44.1775,27.57,52.27,11.42582272748882,4,101.0075,100.78,101.41,0.2990401310861112,4,1.02225,0.76,1.35,0.2987779275649391,4,124.445,110.91,136.13,12.345605155951926,4,0.249075,0.1385,0.4196,0.1343423332386333,4
2024-01-01 12:00:00,machine_3,74.14,74.14,74.14,,1,49.18,49.18,49.18,,1,101.57,101.57,101.57,,1,1.52,1.52,1.52,,1,130.75,130.75,130.75,,1,0.1456,0.1456,0.1456,,1
2024-01-01 12:00:00,machine_4,93.61500000000001,87.66,97.36,4.609370889828677,4,40.16,31.29,61.51,14.318586988014331,4,100.61,100.18,101.56,0.6409368143584807,4,1.33725,0.932,1.903,0.41910569470401293,4,162.67000000000002,149.01,180.08,13.115093086465947,4,0.632775,0.6022,0.6953,0.04232346669796007,4
2024-01-01 13:00:00,machine_1,54.846666666666664,49.75,61.0,5.698950195723185,3,49.32666666666666,43.47,55.28,5.905593393837177,3,101.75,101.64,101.95,0.17349351572897706,3,0.7583333333333333,0.263,1.07,0.4337191871860563,3,133.95666666666668,117.08,147.6,15.514781124248355,3,0.007966666666666667,0.0,0.0239,0.013798671433632058,3
2024-01-01 13:00:00,machine_2,64.94,62.92,66.96,2.8567113959936465,2,45.269999999999996,39.31,51.23,8.42871283174364,2,99.80000000000001,99.79,99.81,0.014142135623733162,2,1.5775000000000001,1.338,1.817,0.33870414818835626,2,156.42000000000002,143.59,169.25,18.144360005246796,2,0.21735,0.1896,0.2451,0.039244426355853415,2
2024-01-01 13:00:00,machine_3,81.436,73.95,85.86,4.991671062880645,5,42.454,38.35,50.29,4.881872591536977,5,101.024,100.15,101.51,0.5433047027221454,5,0.7196,0.512,1.043,0.20766391116416927,5,148.546,142.46,158.47,7.0860235675588905,5,0.42126,0.3092,0.516,0.07901267619818987,5
2024-01-01 13:00:00,machine_4,87.715,83.01,92.42,6.65387481096541,2,40.535,33.38,47.69,10.118698038779494,2,100.73,100.67,100.79,0.08485281374238891,2,0.6505,0.142,1.159,0.7191275964667189,2,160.595,147.97,173.22,17.854446224960324,2,0.5978,0.5975,0.5981,0.00042426406871188177,2
2024-01-01 14:00:00,machine_1,66.9825,59.81,73.6,6.725827706188533,4,38.879999999999995,22.69,45.22,10.842001660210164,4,101.835,101.24,102.3,0.4419275958796867,4,0.62625,0.141,1.143,0.550422489245004,4,124.60499999999999,112.82,143.29,13.85646539826565,4,0.08682500000000001,0.0,0.2088,0.10428385541396139,4
2024-01-01 14:00:00,machine_2,67.87666666666667,65.52,71.26,3.00456874331964,3,43.49666666666667,36.51,49.42,6.520355307292186,3,101.58,100.68,102.27,0.815536633144084,3,1.287,1.039,1.629,0.30602614267411854,3,125.53000000000002,121.85,131.56,5.264304322510242,3,0.1524,0.0,0.2546,0.13451884626326527,3
2024-01-01 14:00:00,machine_3,79.42333333333333,73.95,82.22,4.740425438010106,3,42.17666666666667,34.79,54.46,10.710286332929355,3,100.73666666666668,100.36,101.12,0.38004385711827604,3,1.0370000000000001,0.52,2.008,0.8415004456326806,3,134.14666666666668,105.04,156.89,26.50423802589564,3,0.43183333333333335,0.2413,0.6057,0.18277082188722943,3
2024-01-01 14:00:00,machine_4,92.1,87.35,96.85,6.7175144212722016,2,48.33,41.22,55.44,10.055058428472705,2,102.28999999999999,102.11,102.47,0.25455844122716176,2,1.036,0.863,1.209,0.2446589462905455,2,169.135,133.47,204.8,50.43792670203645,2,0.6492,0.5839,0.7145,0.09234814562296315,2
2024-01-01 15:00:00,machine_1,59.95333333333334,51.24,65.36,7.618670050168422,3,46.01333333333333,32.9,58.54,12.830063652738959,3,101.31666666666666,100.61,102.27,0.8570492012325381,3,1.2750000000000001,0.069,2.241,1.1057106312231968,3,118.78666666666668,97.24,143.3,23.172866316736346,3,0.07786666666666667,0.0,0.2336,0.1348690228826966,3
2024-01-01 15:00:00,machine_2,69.31,67.38,72.19,2.1497325415037105,5,44.53,32.57,57.21,10.396804797628933,5,101.26,100.39,101.91,0.7609204951898666,5,1.239,0.512,2.082,0.6027263060461191,5,127.88600000000001,108.67,145.33,16.238382924417067,5,0.20872000000000002,0.0252,0.3585,0.14244727796627074,5
2024-01-01 15:00:00,machine_3,70.71,70.71,70.71,,1,44.89,44.89,44.89,,1,101.42,101.42,101.42,,1,1.909,1.909,1.909,,1,173.21,173.21,173.21,,1,0.1678,0.1678,0.1678,,1
2024-01-01 15:00:00,machine_4,79.43666666666667,62.92,87.73,14.303895739739346,3,43.94,33.4,49.26,9.128044697524217,3,101.28000000000002,100.51,102.02,0.75544688761024,3,1.7343333333333335,1.339,2.213,0.4429191047283164,3,164.09666666666666,128.28,197.47,34.65965137351115,3,0.7077,0.4843,0.8391,0.1944704604817914,3
2024-01-01 16:00:00,machine_1,59.534285714285716,53.51,69.85,5.461739213665845,7,37.298571428571435,26.1,43.84,5.752476071430542,7,101.71714285714286,100.63,103.03,0.7613083975567855,7,1.282857142857143,0.41,2.121,0.6520266938736554,7,129.94,101.6,165.57,23.87492547981389,7,0.10842857142857142,0.0,0.3994,0.1444855438476541,7
2024-01-01 16:00:00,machine_2,70.11,70.11,70.11,,1,30.77,30.77,30.77,,1,99.95,99.95,99.95,,1,0.124,0.124,0.124,,1,107.89,107.89,107.89,,1,0.0614,0.0614,0.0614,,1
2024-01-01 16:00:00,machine_3,75.64666666666666,67.25,84.38,8.569961104540283,3,38.89333333333334,27.93,55.86,14.901383604663472,3,101.35666666666667,100.82,101.86,0.5208006656421861,3,1.632666666666667,1.03,2.047,0.5340171657665448,3,159.37666666666667,137.62,174.12,19.234152784391966,3,0.37496666666666667,0.237,0.449,0.11958931111655981,3
2024-01-01 16:00:00,machine_4,87.4,87.4,87.4,,1,43.27,43.27,43.27,,1,101.64,101.64,101.64,,1,1.246,1.246,1.246,,1,153.12,153.12,153.12,,1,0.5853,0.5853,0.5853,,1
2024-01-01 17:00:00,machine_1,57.58,53.56,62.18,3.4510336615763877,7,40.74714285714286,23.74,46.05,7.7153909261201505,7,101.62142857142858,100.72,102.49,0.5688417639211739,7,1.483857142857143,0.483,2.563,0.7859521674528352,7,116.57857142857142,84.48,149.02,24.754724416813477,7,0.10912857142857144,0.0,0.3355,0.15573133611325324,7
2024-01-01 17:00:00,machine_3,81.11500000000001,81.06,81.17,0.07778174593052485,2,41.315,36.9,45.73,6.243752877877213,2,101.675,100.97,102.38,0.9970205614730296,2,1.213,0.913,1.513,0.42426406871192834,2,136.47,124.9,148.04,16.362450916656698,2,0.5151,0.4186,0.6116,0.1364716087690037,2
2024-01-01 17:00:00,machine_4,93.33333333333333,90.34,95.44,2.663105956084609,3,47.44,38.99,61.93,12.606430898553326,3,100.72666666666667,100.23,101.32,0.5513921774321113,3,0.7733333333333333,0.497,0.953,0.24288337393352663,3,176.20333333333335,162.06,198.91,19.86148618138465,3,0.7263000000000001,0.5463,0.8814,0.1689319685553921,3
2024-01-01 18:00:00,machine_1,61.28,56.94,66.1,3.751088730844242,4,41.8325,38.99,46.77,3.466394620735883,4,101.97,99.55,103.31,1.6619667064455086,4,0.889,0.096,1.917,0.90981426675998,4,127.77499999999999,119.35,139.17,8.502025248923532,4,0.0368,0.0,0.1472,0.0736,4
2024-01-01 18:00:00,machine_2,69.36166666666666,63.44,78.85,5.166923326958383,6,41.68833333333333,33.52,56.24,8.358027079799793,6,100.94833333333334,99.53,101.7,0.762296967504571,6,1.1239999999999999,0.429,2.441,0.7418824704762877,6,119.25666666666666,85.13,154.56,27.16062419508555,6,0.1950833333333333,0.0144,0.4961,0.2266434593511727,6
2024-01-01 18:00:00,machine_3,84.4,84.4,84.4,,1,31.38,31.38,31.38,,1,102.4,102.4,102.4,,1,1.388,1.388,1.388,,1,163.74,163.74,163.74,,1,0.6856,0.6856,0.6856,,1
2024-01-01 18:00:00,machine_4,91.32,91.32,91.32,,1,56.77,56.77,56.77,,1,102.58,102.58,102.58,,1,1.607,1.607,1.607,,1,148.75,148.75,148.75,,1,0.6079,0.6079,0.6079,,1
2024-01-01 19:00:00,machine_1,62.93,60.11,65.75,3.9880822458921283,2,39.285,32.31,46.26,9.864139597552333,2,100.71000000000001,100.67,100.75,0.05656854249491757,2,0.432,0.132,0.732,0.4242640687119285,2,143.725,141.64,145.81,2.9486352775479143,2,0.13385,0.0568,0.2109,0.10896515498084697,2
2024-01-01 19:00:00,machine_2,68.54,68.54,68.54,,1,38.37,38.37,38.37,,1,102.09,102.09,102.09,,1,0.848,0.848,0.848,,1,127.45,127.45,127.45,,1,0.2094,0.2094,0.2094,,1
2024-01-01 19:00:00,machine_3,78.80250000000001,75.92,81.98,2.8889026174887458,4,44.0875,31.47,53.92,9.318037615292182,4,101.87,100.98,103.0,0.8947997913872415,4,1.7469999999999999,1.143,2.005,0.4097641598122836,4,161.2425,136.14,188.41,21.426887120313744,4,0.44604999999999995,0.2087,0.823,0.2891212029582057,4
2024-01-01 19:00:00,machine_4,90.7,85.13,94.95,3.7824727361872705,5,47.492000000000004,39.08,56.45,6.9071173437259645,5,101.184,100.72,101.57,0.33261088376660025,5,1.3048,0.519,1.83,0.5298364842099872,5,177.39600000000002,148.52,189.6,17.770894181216658,5,0.6612,0.4077,0.9128,0.20664301343137634,5
2024-01-01 20:00:00,machine_1,56.3875,51.72,64.58,5.756384137054557,4,37.6025,31.97,43.72,4.946839900380847,4,100.3525,99.12,101.37,1.0408770340438902,4,1.5034999999999998,0.574,2.191,0.6845808936860566,4,109.5425,83.38,137.93,24.32142865184253,4,0.0411,0.0,0.1644,0.0822,4
2024-01-01 20:00:00,machine_2,65.27000000000001,64.79,65.75,0.6788225099390762,2,45.275,35.12,55.43,14.361338725898781,2,101.63,100.12,103.14,2.1354624791833756,2,1.1375,0.848,1.427,0.4094148263070111,2,142.07,141.58,142.56,0.6929646455628193,2,0.14475,0.0206,0.2689,0.17557461376861971,2
2024-01-01 20:00:00,machine_3,76.1025,74.98,79.47,2.2449999999999966,4,46.63249999999999,29.57,70.44,17.133529262822645,4,101.65,101.3,102.7,0.7000000000000036,4,1.57625,1.187,2.04,0.35152370711897457,4,379.4275,142.36,469.32,158.78880384019521,4,0.34052499999999997,0.1646,0.4634,0.12594261590105235,4
2024-01-01 20:00:00,machine_4,89.565,81.87,97.26,10.882373362460962,2,45.085,36.2,53.97,12.565287501684947,2,101.53,100.72,102.34,1.1455129855222101,2,1.0925,0.586,1.599,0.7162991693419728,2,156.44,153.94,158.94,3.5355339059327378,2,0.6608499999999999,0.5803,0.7414,0.1139149024491527,2
2024-01-01 21:00:00,machine_1,86.67,86.67,86.67,,1,41.22,41.22,41.22,,1,101.02,101.02,101.02,,1,1.64,1.64,1.64,,1,125.14,125.14,125.14,,1,0.0,0.0,0.0,,1
2024-01-01 21:00:00,machine_2,69.31166666666667,64.02,76.48,4.086281520730882,6,41.21,31.14,53.46,7.595830435179554,6,101.07000000000001,99.87,101.68,0.6348858165056134,6,1.008,0.604,1.31,0.23320634639734836,6,120.125,107.08,132.53,8.65454504870129,6,0.23929999999999998,0.0799,0.4187,0.15815474700431853,6
2024-01-01 21:00:00,machine_3,81.95500000000001,75.54,88.37,9.072180002623409,2,47.42,44.11,50.73,4.681046891454945,2,101.13,100.93,101.33,0.282842712474618,2,0.5645,0.019,1.11,0.7714534982745234,2,142.22,121.34,163.1,29.52877918235022,2,0.42495,0.3769,0.473,0.06795296167202719,2
2024-01-01 21:00:00,machine_4,80.82666666666667,63.24,96.19,16.587134572714277,3,44.99333333333333,42.68,47.04,2.1921982878684427,3,101.48666666666668,100.42,103.51,1.7531210264363786,3,1.0803333333333334,0.314,1.913,0.8015611850216634,3,157.14333333333335,150.21,168.51,9.92286920871847,3,0.6301666666666667,0.5426,0.7506,0.10782468795843249,3
2024-01-01 22:00:00,machine_1,51.0,48.05,54.25,3.110868046060457,3,47.50333333333333,44.77,50.83,3.07326102590283,3,101.43666666666667,100.84,102.47,0.8984616482261946,3,0.9593333333333334,0.302,1.318,0.5700573070607317,3,126.27,117.11,140.16,12.231324539885279,3,0.0,0.0,0.0,0.0,3
2024-01-01 22:00:00,machine_2,70.8,70.8,70.8,,1,46.57,46.57,46.57,,1,101.93,101.93,101.93,,1,1.573,1.573,1.573,,1,128.35,128.35,128.35,,1,0.2253,0.2253,0.2253,,1
